storenum,secs,dayofweek,meal,drinkonly,cost
543,412,Mon,Lunch,No,237
209,117,Wed,Dinner,No,511
716,190,Wed,Lunch,No,458
130,59,Mon,Lunch,No,518
76,138,Thur,Lunch,No,588
726,92,Thur,Dinner,No,724
3,144,Mon,Dinner,No,772
51,243,Thur,Breakfast,No,443
253,110,Fri,Lunch,No,281
829,185,Mon,Dinner,No,635
671,122,Fri,Lunch,No,237
887,132,Fri,Breakfast,No,383
464,555,Mon,Lunch,No,449
657,317,Tues,Dinner,No,332
863,94,Fri,Dinner,No,626
620,284,Thur,Dinner,No,561
858,233,Mon,Lunch,Yes,134
696,274,Tues,Lunch,Yes,117
532,118,Tues,Dinner,No,504
422,362,Wed,Breakfast,No,331
256,404,Fri,Lunch,No,389
240,202,Thur,Dinner,Yes,103
533,157,Thur,Lunch,No,491
552,171,Wed,Lunch,No,230
405,182,Mon,Lunch,No,323
261,84,Wed,Lunch,No,587
594,76,Mon,Lunch,No,544
842,582,Mon,Breakfast,No,441
138,149,Thur,Lunch,No,512
188,77,Mon,Dinner,No,414
107,32,Thur,Breakfast,Yes,152
278,131,Fri,Dinner,No,422
781,395,Wed,Lunch,No,281
460,214,Tues,Lunch,No,329
163,581,Wed,Lunch,No,302
192,60,Fri,Dinner,No,384
529,191,Thur,Breakfast,No,335
562,149,Thur,Dinner,No,613
868,247,Thur,Dinner,No,527
72,130,Fri,Dinner,No,660
58,166,Wed,Lunch,No,351
838,72,Fri,Breakfast,No,186
332,218,Tues,Lunch,No,245
232,97,Thur,Dinner,No,711
156,507,Thur,Lunch,No,487
629,599,Tues,Dinner,No,468
342,568,Mon,Lunch,No,482
773,43,Mon,Lunch,Yes,167
192,138,Fri,Breakfast,No,198
377,217,Wed,Dinner,Yes,122
301,279,Mon,Lunch,No,588
175,545,Tues,Dinner,No,454
207,120,Thur,Lunch,No,514
156,107,Fri,Breakfast,No,423
376,135,Fri,Lunch,No,579
696,374,Mon,Dinner,No,543
880,519,Thur,Lunch,No,215
148,133,Mon,Lunch,No,266
600,214,Wed,Lunch,No,300
107,104,Mon,Lunch,No,432
170,179,Fri,Lunch,Yes,181
723,582,Fri,Breakfast,Yes,136
462,86,Tues,Lunch,Yes,139
297,313,Thur,Breakfast,No,211
374,118,Mon,Lunch,No,493
719,272,Thur,Dinner,No,311
560,156,Thur,Lunch,No,344
602,455,Mon,Lunch,No,313
639,548,Tues,Dinner,No,742
152,132,Mon,Dinner,No,424
85,120,Wed,Dinner,No,681
53,139,Thur,Lunch,No,269
262,115,Thur,Lunch,No,493
411,62,Wed,Dinner,No,518
165,163,Mon,Lunch,No,544
471,202,Tues,Lunch,No,385
152,174,Mon,Breakfast,Yes,138
599,119,Fri,Dinner,No,313
501,166,Fri,Dinner,No,553
503,245,Thur,Dinner,No,575
670,178,Thur,Lunch,No,355
820,160,Wed,Breakfast,Yes,97
493,190,Wed,Lunch,No,391
364,132,Fri,Dinner,No,493
474,158,Fri,Lunch,No,436
122,137,Fri,Lunch,No,521
359,67,Tues,Dinner,No,801
197,161,Mon,Dinner,No,761
87,141,Thur,Dinner,No,573
641,351,Thur,Lunch,No,466
71,186,Thur,Dinner,No,685
566,361,Wed,Dinner,No,725
225,137,Thur,Lunch,No,348
819,177,Fri,Lunch,No,562
648,269,Wed,Lunch,Yes,169
885,197,Tues,Lunch,No,381
173,144,Mon,Lunch,No,517
425,110,Thur,Lunch,Yes,102
123,135,Wed,Lunch,No,493
590,202,Thur,Dinner,Yes,177
128,335,Wed,Dinner,No,493
869,81,Tues,Lunch,Yes,97
78,178,Thur,Dinner,No,574
745,101,Thur,Dinner,No,597
154,147,Thur,Dinner,No,364
580,267,Mon,Lunch,No,271
400,501,Mon,Breakfast,No,453
99,349,Mon,Breakfast,No,231
503,31,Wed,Breakfast,No,355
430,557,Thur,Lunch,No,551
67,109,Thur,Dinner,No,743
712,50,Tues,Breakfast,No,399
644,140,Wed,Dinner,No,327
78,145,Tues,Lunch,No,567
31,149,Tues,Lunch,No,380
485,126,Tues,Lunch,No,314
549,115,Tues,Lunch,No,475
180,411,Mon,Dinner,No,599
805,60,Wed,Breakfast,Yes,186
604,65,Fri,Lunch,No,267
76,166,Tues,Breakfast,No,329
18,98,Tues,Lunch,No,320
576,528,Wed,Dinner,No,367
240,239,Tues,Lunch,No,259
414,154,Tues,Dinner,No,756
749,435,Wed,Breakfast,No,404
285,254,Thur,Lunch,No,327
532,423,Wed,Lunch,No,314
468,297,Fri,Lunch,Yes,183
444,562,Mon,Dinner,No,760
574,185,Fri,Lunch,No,432
103,194,Wed,Dinner,No,377
548,244,Wed,Lunch,No,418
869,100,Tues,Dinner,No,517
598,164,Thur,Lunch,No,369
71,492,Fri,Breakfast,No,238
391,132,Thur,Dinner,No,290
391,78,Wed,Lunch,No,398
831,144,Mon,Lunch,No,358
186,141,Fri,Lunch,No,278
669,300,Fri,Dinner,No,617
689,136,Fri,Lunch,No,483
252,88,Wed,Lunch,Yes,158
207,278,Tues,Dinner,No,313
181,82,Fri,Lunch,Yes,187
179,555,Mon,Dinner,No,344
259,494,Mon,Lunch,Yes,179
684,45,Fri,Lunch,No,461
466,207,Tues,Dinner,No,693
319,52,Tues,Dinner,No,588
265,136,Mon,Lunch,No,275
53,296,Mon,Lunch,No,559
65,489,Tues,Lunch,No,294
54,101,Mon,Breakfast,No,191
53,60,Wed,Lunch,Yes,129
557,147,Thur,Lunch,No,540
850,156,Mon,Lunch,No,316
551,123,Fri,Lunch,No,476
748,140,Fri,Dinner,No,671
9,117,Mon,Dinner,No,312
337,315,Mon,Lunch,No,591
55,492,Fri,Lunch,No,435
56,85,Tues,Lunch,No,332
874,189,Thur,Lunch,No,373
28,340,Thur,Lunch,No,289
791,158,Thur,Dinner,No,476
470,163,Fri,Lunch,No,390
253,134,Wed,Lunch,No,497
482,105,Fri,Dinner,No,402
309,218,Thur,Dinner,No,721
853,119,Mon,Lunch,No,414
429,86,Fri,Dinner,No,560
399,369,Mon,Lunch,No,475
465,464,Thur,Lunch,No,302
643,96,Mon,Lunch,Yes,118
70,253,Thur,Lunch,No,381
643,141,Wed,Dinner,No,619
208,154,Thur,Dinner,Yes,97
34,133,Wed,Lunch,No,275
99,114,Fri,Lunch,No,414
640,552,Tues,Lunch,No,438
253,72,Tues,Lunch,No,422
253,464,Tues,Dinner,No,651
750,471,Thur,Lunch,No,532
324,299,Thur,Dinner,No,356
425,273,Mon,Dinner,No,677
341,109,Tues,Lunch,No,222
307,116,Tues,Dinner,No,414
66,41,Fri,Lunch,No,275
45,40,Fri,Dinner,No,789
154,254,Mon,Dinner,No,396
444,55,Tues,Lunch,Yes,98
103,459,Tues,Lunch,No,522
298,75,Fri,Lunch,No,551
459,110,Thur,Dinner,No,537
71,542,Mon,Lunch,No,293
423,119,Mon,Dinner,Yes,159
769,431,Mon,Dinner,No,424
380,485,Fri,Dinner,No,597
752,150,Mon,Dinner,No,656
602,237,Thur,Dinner,Yes,186
580,215,Wed,Lunch,No,518
363,37,Fri,Lunch,No,497
242,279,Tues,Dinner,No,407
491,140,Thur,Dinner,No,371
167,229,Wed,Lunch,No,290
315,575,Thur,Lunch,No,424
697,142,Wed,Lunch,Yes,152
166,170,Tues,Lunch,No,277
737,146,Fri,Lunch,Yes,125
349,153,Wed,Dinner,No,630
859,305,Tues,Lunch,No,507
144,521,Tues,Dinner,No,400
593,241,Thur,Lunch,Yes,146
430,134,Wed,Lunch,No,365
656,150,Fri,Lunch,No,432
124,146,Thur,Lunch,No,387
814,582,Fri,Dinner,No,738
222,105,Wed,Dinner,Yes,129
256,216,Thur,Lunch,No,297
455,93,Tues,Dinner,Yes,124
105,46,Mon,Dinner,No,311
283,83,Wed,Lunch,No,455
816,116,Fri,Lunch,No,388
873,302,Fri,Dinner,No,586
44,90,Fri,Dinner,No,653
301,154,Mon,Breakfast,No,255
583,104,Thur,Breakfast,No,225
3,145,Wed,Breakfast,No,330
221,162,Mon,Lunch,No,428
240,329,Wed,Lunch,No,474
321,103,Fri,Lunch,No,585
87,113,Fri,Breakfast,No,175
18,500,Thur,Dinner,No,371
133,38,Fri,Breakfast,No,298
428,129,Tues,Dinner,No,723
47,109,Tues,Dinner,Yes,126
724,551,Thur,Breakfast,No,428
267,272,Mon,Dinner,No,621
80,157,Thur,Lunch,No,530
69,106,Thur,Lunch,No,322
531,282,Fri,Lunch,No,419
392,159,Fri,Dinner,No,612
465,71,Tues,Lunch,No,344
223,258,Wed,Dinner,No,737
466,561,Thur,Lunch,No,260
557,158,Tues,Dinner,No,355
253,390,Wed,Breakfast,No,471
675,215,Thur,Dinner,No,696
150,560,Fri,Lunch,No,506
1,80,Thur,Lunch,Yes,148
360,147,Wed,Dinner,No,699
64,445,Wed,Dinner,No,741
55,226,Wed,Breakfast,Yes,157
87,268,Fri,Lunch,No,492
524,85,Wed,Lunch,No,493
151,459,Wed,Lunch,Yes,153
299,229,Wed,Lunch,No,215
446,84,Fri,Lunch,No,370
97,131,Wed,Lunch,No,331
592,158,Thur,Dinner,No,431
264,51,Mon,Lunch,No,274
282,516,Mon,Lunch,No,359
737,179,Fri,Lunch,Yes,105
79,135,Tues,Dinner,No,488
210,373,Fri,Lunch,No,539
148,282,Wed,Dinner,No,764
808,421,Mon,Dinner,No,514
83,388,Thur,Lunch,No,544
343,146,Thur,Breakfast,Yes,171
740,375,Tues,Lunch,No,520
538,56,Tues,Dinner,No,569
728,108,Fri,Dinner,Yes,144
240,148,Mon,Breakfast,No,376
420,63,Fri,Dinner,No,540
252,69,Tues,Dinner,No,337
486,194,Fri,Dinner,No,585
178,263,Tues,Lunch,No,496
717,278,Tues,Lunch,No,466
564,319,Thur,Lunch,No,247
292,136,Thur,Lunch,No,586
105,416,Tues,Dinner,No,470
874,456,Tues,Dinner,No,531
49,395,Mon,Lunch,Yes,179
360,131,Fri,Dinner,No,615
492,517,Tues,Dinner,Yes,160
475,545,Wed,Lunch,No,497
872,132,Tues,Lunch,No,561
395,292,Fri,Lunch,No,245
794,571,Tues,Lunch,No,365
839,189,Thur,Breakfast,No,468
177,175,Fri,Lunch,No,351
61,135,Wed,Dinner,No,600
102,131,Fri,Breakfast,No,305
684,443,Fri,Dinner,No,625
691,104,Fri,Lunch,No,527
86,45,Tues,Lunch,No,278
247,172,Wed,Lunch,Yes,190
623,296,Wed,Dinner,Yes,101
507,516,Mon,Breakfast,Yes,109
257,309,Tues,Lunch,No,474
637,128,Wed,Lunch,Yes,168
154,558,Thur,Breakfast,Yes,99
166,272,Tues,Dinner,No,507
862,491,Tues,Dinner,No,805
653,157,Wed,Breakfast,No,382
733,247,Fri,Lunch,No,319
799,349,Mon,Lunch,No,240
290,492,Mon,Lunch,No,476
358,156,Wed,Lunch,No,316
189,143,Thur,Dinner,No,766
635,117,Wed,Dinner,No,371
301,250,Mon,Lunch,No,379
664,288,Thur,Lunch,Yes,101
211,295,Tues,Lunch,No,270
428,53,Mon,Breakfast,Yes,91
204,327,Thur,Lunch,No,384
159,137,Tues,Dinner,No,514
604,81,Thur,Lunch,Yes,160
205,394,Wed,Dinner,No,602
687,156,Tues,Lunch,No,288
661,149,Thur,Lunch,Yes,139
489,126,Wed,Dinner,No,481
409,518,Tues,Dinner,No,582
149,287,Fri,Lunch,No,294
534,375,Wed,Dinner,No,332
637,148,Tues,Lunch,No,272
502,164,Wed,Dinner,No,494
118,164,Wed,Breakfast,Yes,173
422,411,Mon,Lunch,Yes,161
157,414,Thur,Lunch,Yes,147
575,158,Wed,Dinner,No,528
476,132,Mon,Lunch,No,272
513,292,Tues,Dinner,No,689
828,198,Wed,Lunch,No,504
353,151,Wed,Lunch,No,377
442,451,Mon,Lunch,No,595
288,409,Wed,Breakfast,No,486
690,297,Wed,Breakfast,No,386
216,340,Mon,Dinner,No,704
699,293,Tues,Lunch,No,229
56,405,Tues,Dinner,No,315
375,437,Tues,Breakfast,No,231
388,144,Mon,Lunch,Yes,169
891,102,Thur,Lunch,No,514
706,139,Wed,Dinner,No,354
115,100,Fri,Lunch,No,485
10,99,Mon,Lunch,No,481
70,571,Wed,Dinner,No,674
830,100,Fri,Lunch,No,389
418,135,Fri,Breakfast,No,460
264,147,Wed,Breakfast,No,446
682,47,Thur,Dinner,No,691
332,42,Tues,Dinner,No,563
220,147,Fri,Dinner,No,453
110,359,Wed,Lunch,No,379
149,268,Tues,Breakfast,No,292
183,394,Fri,Dinner,No,819
189,188,Fri,Lunch,No,290
182,153,Fri,Dinner,No,408
723,598,Thur,Lunch,No,398
21,99,Tues,Lunch,No,260
551,131,Thur,Lunch,No,312
794,110,Mon,Lunch,No,502
248,582,Wed,Lunch,No,590
151,162,Mon,Dinner,No,806
750,31,Thur,Lunch,Yes,177
275,137,Tues,Lunch,No,307
347,73,Thur,Lunch,No,267
29,104,Fri,Lunch,No,422
651,73,Wed,Lunch,Yes,155
123,41,Tues,Lunch,No,562
234,325,Wed,Breakfast,No,483
96,59,Mon,Lunch,Yes,98
559,78,Mon,Lunch,No,284
5,589,Tues,Breakfast,No,241
526,108,Thur,Lunch,No,275
735,210,Tues,Breakfast,No,459
475,490,Thur,Dinner,No,770
221,208,Fri,Lunch,No,275
278,592,Tues,Dinner,No,612
576,189,Mon,Dinner,No,769
469,77,Fri,Lunch,No,599
608,588,Fri,Lunch,Yes,115
344,122,Tues,Lunch,No,295
339,283,Thur,Lunch,No,476
33,105,Fri,Lunch,No,303
448,228,Fri,Breakfast,No,368
107,120,Tues,Breakfast,No,302
126,90,Tues,Lunch,No,452
469,263,Fri,Dinner,No,465
24,32,Tues,Breakfast,No,239
116,144,Mon,Dinner,No,335
283,336,Tues,Dinner,No,420
46,41,Tues,Lunch,No,494
418,151,Wed,Dinner,Yes,109
470,82,Fri,Lunch,No,503
782,323,Tues,Dinner,No,482
131,97,Mon,Dinner,No,379
43,94,Tues,Lunch,No,440
582,107,Fri,Lunch,No,407
170,558,Wed,Lunch,No,557
766,87,Thur,Dinner,No,739
729,98,Fri,Lunch,No,566
515,311,Mon,Lunch,No,422
263,429,Mon,Breakfast,No,321
566,79,Fri,Dinner,No,543
405,117,Tues,Lunch,No,427
834,134,Mon,Lunch,No,478
874,111,Fri,Dinner,No,543
561,261,Fri,Breakfast,No,309
291,591,Tues,Lunch,No,216
439,413,Tues,Dinner,Yes,121
80,511,Fri,Lunch,No,444
353,172,Mon,Dinner,No,714
860,129,Wed,Breakfast,No,416
67,53,Fri,Breakfast,No,263
89,62,Thur,Dinner,No,610
705,55,Fri,Lunch,No,467
131,295,Wed,Dinner,No,501
601,139,Mon,Lunch,No,430
485,294,Fri,Dinner,No,562
498,38,Wed,Dinner,No,725
553,221,Wed,Breakfast,No,456
445,382,Thur,Dinner,No,498
416,380,Wed,Lunch,No,452
10,193,Fri,Lunch,No,284
590,355,Mon,Lunch,No,592
100,149,Thur,Breakfast,No,477
349,252,Tues,Dinner,No,676
770,402,Tues,Lunch,No,265
209,111,Wed,Dinner,No,597
879,233,Tues,Lunch,No,524
416,158,Fri,Lunch,No,466
281,145,Wed,Lunch,Yes,116
801,61,Tues,Lunch,No,438
674,68,Wed,Lunch,No,288
881,121,Thur,Lunch,No,282
789,36,Mon,Breakfast,Yes,98
462,538,Wed,Breakfast,No,419
760,418,Thur,Lunch,No,242
224,145,Mon,Dinner,No,342
478,67,Thur,Lunch,No,463
732,118,Thur,Lunch,No,538
260,273,Thur,Dinner,No,407
708,496,Fri,Breakfast,No,182
670,551,Thur,Lunch,No,432
83,476,Tues,Lunch,No,459
866,149,Fri,Breakfast,No,360
344,139,Tues,Lunch,No,480
610,211,Wed,Dinner,Yes,125
772,145,Wed,Lunch,No,453
655,176,Wed,Dinner,No,617
204,43,Thur,Lunch,No,493
675,137,Wed,Breakfast,Yes,99
473,143,Fri,Dinner,Yes,88
281,107,Thur,Lunch,Yes,187
326,571,Fri,Breakfast,Yes,124
681,242,Fri,Lunch,No,592
166,159,Wed,Dinner,No,404
210,219,Wed,Dinner,No,550
406,140,Tues,Dinner,No,808
526,112,Mon,Breakfast,No,335
287,400,Tues,Breakfast,No,444
802,347,Wed,Lunch,No,289
802,541,Tues,Lunch,No,341
449,69,Fri,Dinner,No,672
135,47,Wed,Dinner,No,565
78,134,Mon,Dinner,No,817
58,203,Wed,Lunch,No,347
346,91,Wed,Lunch,No,308
683,154,Mon,Lunch,No,540
631,120,Thur,Lunch,No,514
471,187,Thur,Dinner,Yes,119
169,103,Tues,Lunch,No,509
339,272,Thur,Breakfast,No,381
611,121,Mon,Lunch,No,490
793,397,Fri,Dinner,No,472
323,444,Fri,Lunch,No,502
683,194,Wed,Dinner,No,513
9,149,Fri,Dinner,No,389
691,238,Fri,Lunch,Yes,93
109,63,Thur,Dinner,No,443
850,264,Thur,Lunch,No,470
4,152,Thur,Lunch,No,383
786,332,Mon,Dinner,No,496
429,92,Mon,Lunch,Yes,175
185,90,Wed,Lunch,No,254
221,150,Fri,Lunch,No,418
179,160,Fri,Lunch,No,382
696,71,Tues,Dinner,No,345
873,142,Fri,Dinner,No,582
512,360,Wed,Lunch,No,298
100,83,Mon,Lunch,No,245
890,261,Fri,Lunch,No,238
520,151,Fri,Dinner,No,608
815,158,Fri,Breakfast,No,343
724,162,Wed,Dinner,No,663
376,402,Thur,Breakfast,No,463
246,235,Wed,Lunch,No,364
750,240,Mon,Lunch,Yes,189
655,364,Fri,Dinner,No,348
213,147,Tues,Lunch,No,350
663,180,Fri,Dinner,No,363
450,175,Tues,Dinner,No,781
616,123,Mon,Dinner,No,612
200,154,Thur,Lunch,No,506
550,167,Tues,Lunch,Yes,179
432,314,Thur,Breakfast,No,384
342,539,Wed,Lunch,No,369
705,133,Mon,Lunch,No,386
693,327,Thur,Dinner,No,508
498,211,Fri,Dinner,No,316
554,171,Tues,Lunch,No,482
357,312,Thur,Breakfast,No,389
74,58,Wed,Dinner,No,616
648,514,Wed,Dinner,No,773
94,176,Wed,Lunch,No,436
724,347,Tues,Lunch,No,252
328,184,Thur,Dinner,No,737
274,341,Wed,Lunch,Yes,136
851,91,Fri,Breakfast,Yes,112
125,176,Wed,Lunch,No,529
414,127,Mon,Dinner,No,355
424,543,Wed,Lunch,No,277
332,243,Wed,Lunch,No,599
604,298,Mon,Lunch,No,569
384,190,Wed,Lunch,Yes,156
157,82,Tues,Dinner,No,723
221,596,Mon,Breakfast,No,493
298,150,Fri,Dinner,No,359
5,113,Fri,Dinner,No,699
612,217,Tues,Dinner,No,497
421,126,Tues,Lunch,No,473
804,306,Fri,Dinner,Yes,119
807,236,Wed,Dinner,No,305
710,489,Mon,Lunch,No,587
809,362,Mon,Dinner,No,716
339,148,Thur,Lunch,No,506
76,144,Thur,Lunch,No,269
590,201,Mon,Lunch,Yes,137
223,70,Wed,Lunch,No,590
10,117,Fri,Dinner,No,809
648,76,Tues,Lunch,No,408
51,141,Wed,Breakfast,No,348
245,201,Fri,Dinner,Yes,178
727,61,Mon,Lunch,No,335
819,229,Mon,Lunch,No,534
268,125,Fri,Dinner,No,766
57,294,Tues,Dinner,No,713
371,205,Thur,Dinner,No,302
492,112,Thur,Lunch,Yes,194
305,50,Mon,Lunch,No,369
201,97,Tues,Lunch,No,343
609,108,Mon,Lunch,Yes,97
18,117,Tues,Lunch,No,581
845,396,Mon,Lunch,Yes,184
182,145,Tues,Dinner,No,661
841,303,Fri,Lunch,No,552
494,232,Thur,Lunch,No,454
765,225,Tues,Breakfast,No,489
680,272,Wed,Lunch,Yes,176
5,550,Tues,Dinner,No,780
23,64,Fri,Lunch,Yes,194
599,338,Wed,Dinner,No,411
347,195,Wed,Lunch,No,474
610,103,Thur,Lunch,No,558
450,162,Wed,Lunch,No,398
228,571,Wed,Lunch,Yes,101
836,181,Fri,Dinner,No,445
95,141,Mon,Breakfast,No,278
725,224,Fri,Dinner,No,530
261,398,Thur,Lunch,No,505
545,95,Mon,Dinner,No,530
137,146,Wed,Dinner,No,649
513,40,Tues,Breakfast,No,448
279,88,Thur,Lunch,No,426
702,498,Tues,Dinner,No,304
330,131,Wed,Lunch,No,227
572,84,Wed,Dinner,No,493
9,101,Tues,Lunch,No,578
774,588,Wed,Lunch,No,495
95,114,Tues,Breakfast,No,435
125,400,Mon,Lunch,No,587
97,409,Fri,Lunch,No,376
324,283,Wed,Lunch,No,508
624,74,Tues,Dinner,No,741
397,529,Mon,Lunch,No,215
704,145,Mon,Lunch,No,536
700,262,Mon,Breakfast,No,291
146,132,Tues,Lunch,No,447
812,321,Fri,Breakfast,No,383
110,136,Tues,Dinner,No,514
834,116,Mon,Lunch,No,318
592,453,Fri,Dinner,No,372
787,282,Wed,Lunch,No,517
444,183,Fri,Breakfast,No,460
775,481,Wed,Dinner,No,412
25,95,Tues,Lunch,No,597
585,258,Fri,Lunch,Yes,151
262,47,Wed,Dinner,No,612
811,44,Mon,Breakfast,Yes,182
747,279,Fri,Dinner,No,409
83,569,Wed,Dinner,No,348
434,156,Fri,Lunch,No,329
180,131,Wed,Lunch,No,597
807,110,Thur,Breakfast,No,374
851,165,Wed,Dinner,No,308
436,120,Fri,Dinner,No,446
298,105,Fri,Lunch,No,500
734,135,Fri,Dinner,No,495
596,168,Tues,Dinner,No,705
598,186,Fri,Lunch,No,493
720,156,Thur,Lunch,No,591
395,142,Mon,Lunch,No,220
96,158,Tues,Lunch,No,273
277,445,Fri,Dinner,No,714
864,131,Tues,Lunch,No,332
313,112,Wed,Lunch,No,563
239,136,Thur,Breakfast,No,376
586,124,Fri,Lunch,No,275
163,312,Fri,Lunch,No,476
592,153,Thur,Dinner,No,727
762,101,Tues,Dinner,No,646
857,499,Mon,Lunch,No,323
801,560,Thur,Dinner,No,720
457,533,Mon,Lunch,No,550
393,113,Mon,Dinner,No,292
9,167,Fri,Breakfast,No,266
410,173,Mon,Lunch,No,318
873,170,Tues,Dinner,No,297
106,148,Thur,Dinner,No,478
592,157,Thur,Lunch,No,229
390,147,Mon,Lunch,No,457
608,216,Mon,Dinner,Yes,121
693,62,Tues,Breakfast,No,427
347,236,Wed,Lunch,No,509
265,145,Wed,Lunch,No,577
552,52,Wed,Dinner,Yes,87
127,161,Fri,Dinner,Yes,85
604,321,Tues,Lunch,No,467
237,72,Mon,Lunch,No,473
152,47,Fri,Dinner,No,568
13,141,Tues,Lunch,No,381
504,153,Thur,Dinner,Yes,138
20,311,Wed,Dinner,Yes,145
155,356,Wed,Lunch,Yes,116
669,166,Thur,Lunch,No,290
53,392,Mon,Dinner,Yes,187
55,150,Mon,Dinner,No,293
15,169,Wed,Lunch,No,365
851,123,Tues,Dinner,No,395
836,90,Wed,Dinner,No,752
189,54,Tues,Lunch,No,452
31,147,Fri,Lunch,No,582
234,296,Fri,Lunch,No,461
735,137,Mon,Dinner,No,395
139,126,Tues,Dinner,No,570
99,246,Mon,Dinner,No,558
664,291,Mon,Lunch,No,330
338,186,Wed,Lunch,No,462
324,118,Fri,Lunch,No,323
819,132,Tues,Dinner,Yes,102
781,166,Mon,Lunch,No,320
328,190,Fri,Breakfast,Yes,137
107,355,Tues,Lunch,No,256
138,330,Mon,Lunch,Yes,153
169,93,Wed,Dinner,Yes,128
676,30,Thur,Dinner,No,742
46,48,Thur,Lunch,No,414
313,118,Mon,Lunch,No,295
144,177,Wed,Dinner,No,559
538,109,Wed,Dinner,No,590
726,81,Mon,Lunch,No,284
450,441,Fri,Dinner,No,797
727,489,Mon,Dinner,No,804
885,208,Fri,Lunch,No,257
383,365,Mon,Lunch,No,294
694,274,Thur,Breakfast,No,407
749,120,Mon,Dinner,Yes,156
129,187,Tues,Lunch,No,511
756,186,Mon,Lunch,No,456
68,198,Mon,Breakfast,No,186
158,404,Thur,Dinner,No,672
611,165,Fri,Lunch,No,548
605,116,Wed,Lunch,No,278
176,151,Mon,Dinner,No,325
875,396,Wed,Lunch,No,537
704,107,Mon,Dinner,No,398
349,172,Tues,Lunch,No,222
648,125,Mon,Dinner,Yes,110
380,111,Mon,Lunch,No,451
593,147,Thur,Dinner,No,785
159,125,Thur,Lunch,Yes,147
78,560,Wed,Lunch,No,259
802,334,Thur,Dinner,No,649
568,76,Fri,Lunch,No,589
303,84,Mon,Dinner,No,477
551,137,Mon,Lunch,Yes,168
424,365,Mon,Lunch,No,279
642,88,Wed,Dinner,No,497
345,187,Tues,Dinner,No,633
505,173,Wed,Lunch,No,338
578,256,Fri,Lunch,No,275
553,251,Wed,Breakfast,Yes,115
81,122,Mon,Lunch,No,242
790,181,Wed,Dinner,No,326
671,71,Thur,Lunch,No,290
600,130,Fri,Lunch,No,261
608,99,Tues,Dinner,No,424
289,268,Mon,Lunch,No,506
256,208,Fri,Breakfast,No,333
24,382,Thur,Dinner,No,340
383,388,Wed,Lunch,No,439
149,255,Mon,Dinner,No,659
556,441,Fri,Dinner,No,636
532,511,Thur,Lunch,Yes,185
62,448,Tues,Breakfast,No,425
529,41,Thur,Dinner,No,456
756,71,Thur,Lunch,No,539
623,86,Fri,Lunch,No,291
828,130,Wed,Dinner,No,774
98,58,Wed,Dinner,No,527
223,328,Mon,Lunch,No,322
199,368,Tues,Lunch,Yes,115
112,132,Fri,Dinner,Yes,115
183,111,Tues,Dinner,Yes,135
478,295,Fri,Dinner,No,423
370,166,Tues,Dinner,No,455
717,298,Wed,Lunch,No,408
148,37,Thur,Dinner,No,656
169,449,Tues,Dinner,No,556
170,116,Thur,Dinner,Yes,139
378,127,Mon,Dinner,No,600
214,284,Mon,Dinner,No,410
690,106,Mon,Dinner,No,433
371,184,Tues,Lunch,No,335
63,132,Tues,Lunch,No,352
431,214,Fri,Dinner,No,470
692,517,Thur,Lunch,No,295
143,451,Tues,Lunch,No,450
570,150,Mon,Lunch,No,517
87,71,Mon,Lunch,No,533
796,423,Mon,Lunch,No,526
498,350,Fri,Breakfast,No,421
189,142,Tues,Lunch,No,392
529,153,Wed,Lunch,Yes,157
308,522,Mon,Dinner,No,502
269,317,Thur,Lunch,No,232
130,33,Mon,Lunch,No,547
51,160,Tues,Lunch,No,490
285,371,Mon,Dinner,No,640
505,533,Thur,Lunch,No,376
519,116,Mon,Lunch,No,562
553,287,Thur,Dinner,No,603
343,173,Tues,Lunch,No,522
802,139,Thur,Lunch,No,402
195,176,Fri,Breakfast,No,398
663,269,Wed,Breakfast,Yes,191
165,149,Mon,Breakfast,No,337
389,118,Thur,Breakfast,Yes,121
56,317,Thur,Dinner,No,810
630,301,Fri,Breakfast,Yes,105
121,470,Mon,Lunch,No,551
819,70,Mon,Lunch,No,448
310,356,Thur,Dinner,No,476
887,134,Thur,Dinner,No,755
722,430,Fri,Lunch,No,501
119,454,Mon,Lunch,No,579
407,176,Thur,Lunch,No,345
626,112,Fri,Dinner,No,648
783,291,Fri,Dinner,No,714
636,174,Tues,Breakfast,No,259
243,41,Mon,Lunch,No,418
177,142,Mon,Lunch,No,450
841,122,Wed,Lunch,No,290
333,94,Fri,Breakfast,No,393
276,173,Mon,Lunch,No,559
881,32,Wed,Lunch,No,359
559,144,Fri,Lunch,No,305
837,192,Wed,Dinner,No,575
325,86,Thur,Dinner,No,653
332,251,Thur,Lunch,No,298
854,410,Mon,Lunch,No,309
795,185,Tues,Lunch,No,487
375,128,Wed,Dinner,No,485
853,82,Tues,Lunch,No,258
144,174,Tues,Breakfast,No,460
679,461,Mon,Lunch,No,478
688,291,Wed,Dinner,Yes,152
801,49,Thur,Dinner,No,513
47,324,Fri,Breakfast,Yes,141
375,93,Mon,Lunch,No,329
505,194,Wed,Breakfast,No,266
524,460,Wed,Dinner,No,765
636,141,Thur,Lunch,No,324
696,146,Thur,Lunch,Yes,105
788,270,Thur,Lunch,No,587
353,291,Fri,Lunch,No,571
249,47,Mon,Dinner,No,600
288,194,Fri,Breakfast,No,232
406,446,Tues,Dinner,No,515
