storenum,secs,dayofweek,meal,drinkonly,cost,satisfaction
379,325,Mon,Dinner,Yes,123,6
481,148,Thur,Lunch,No,489,7
734,131,Tues,Lunch,No,438,5
166,484,Mon,Breakfast,No,177,6
277,512,Tues,Lunch,Yes,138,4
138,139,Wed,Lunch,No,474,6
641,207,Mon,Breakfast,No,291,6
479,161,Thur,Dinner,No,580,9
736,305,Wed,Breakfast,No,363,5
115,159,Fri,Lunch,No,237,5
593,141,Mon,Breakfast,Yes,127,5
696,171,Tues,Lunch,No,237,6
340,106,Tues,Lunch,Yes,150,7
848,420,Thur,Lunch,No,386,3
468,118,Thur,Breakfast,No,434,9
291,86,Tues,Lunch,No,221,6
644,62,Mon,Breakfast,No,323,7
698,99,Thur,Lunch,No,481,8
7,145,Thur,Dinner,No,580,6
350,46,Thur,Lunch,No,281,6
81,169,Mon,Dinner,No,383,5
457,125,Tues,Dinner,No,406,7
120,361,Tues,Lunch,No,266,7
639,187,Fri,Breakfast,No,196,7
796,415,Tues,Dinner,No,733,6
838,120,Fri,Dinner,No,805,9
679,93,Wed,Lunch,No,423,8
284,312,Tues,Lunch,No,357,7
221,104,Wed,Lunch,No,578,5
131,134,Wed,Lunch,No,309,5
331,175,Tues,Lunch,No,470,8
235,56,Fri,Lunch,No,383,7
209,294,Thur,Lunch,No,227,6
67,587,Thur,Lunch,No,345,3
425,458,Mon,Breakfast,No,403,6
310,133,Thur,Breakfast,No,272,6
140,117,Thur,Lunch,No,326,5
777,204,Tues,Lunch,No,329,6
566,89,Thur,Lunch,No,505,7
587,343,Fri,Dinner,No,718,6
537,171,Mon,Dinner,No,719,5
48,167,Thur,Dinner,No,642,5
588,171,Thur,Dinner,No,790,8
217,83,Tues,Lunch,No,364,6
788,353,Tues,Lunch,No,361,5
229,397,Tues,Dinner,No,416,4
66,405,Mon,Lunch,No,365,5
676,157,Fri,Lunch,No,318,8
196,165,Thur,Lunch,Yes,163,6
488,423,Wed,Lunch,No,293,6
145,173,Wed,Lunch,No,477,6
326,192,Tues,Lunch,No,259,7
502,160,Thur,Lunch,Yes,150,5
719,311,Fri,Lunch,No,265,7
668,150,Fri,Lunch,No,548,8
352,384,Thur,Lunch,No,460,5
551,196,Wed,Lunch,Yes,102,5
600,139,Mon,Lunch,No,558,6
799,82,Fri,Lunch,No,399,7
773,349,Fri,Dinner,No,694,5
548,180,Mon,Dinner,No,696,8
503,161,Wed,Dinner,No,631,8
179,302,Fri,Lunch,No,394,5
666,195,Tues,Lunch,Yes,128,7
527,340,Wed,Dinner,No,653,8
781,126,Mon,Dinner,No,559,8
763,149,Wed,Breakfast,Yes,140,8
125,114,Mon,Dinner,No,639,6
882,405,Fri,Dinner,No,522,5
346,120,Mon,Lunch,No,257,6
701,200,Mon,Lunch,No,514,7
265,454,Tues,Lunch,Yes,168,2
800,352,Wed,Dinner,No,548,8
772,340,Mon,Dinner,No,479,6
868,107,Wed,Lunch,No,306,7
341,72,Tues,Dinner,No,656,8
392,466,Thur,Lunch,Yes,191,3
707,106,Thur,Dinner,No,822,7
111,498,Fri,Lunch,No,538,4
846,332,Mon,Lunch,No,349,4
612,299,Wed,Dinner,No,670,6
99,128,Mon,Dinner,No,296,5
668,197,Tues,Breakfast,Yes,161,5
712,80,Wed,Dinner,No,767,8
846,159,Mon,Breakfast,No,418,8
554,158,Thur,Lunch,No,221,6
806,129,Mon,Dinner,No,375,8
54,465,Fri,Lunch,No,511,5
460,202,Tues,Lunch,No,268,7
219,392,Mon,Breakfast,No,500,4
90,483,Thur,Lunch,No,265,2
665,147,Fri,Lunch,No,375,7
485,321,Mon,Dinner,No,501,7
453,218,Mon,Breakfast,No,288,5
119,458,Tues,Lunch,No,471,3
521,509,Tues,Lunch,No,226,6
556,349,Tues,Dinner,Yes,173,3
91,51,Mon,Lunch,No,506,9
510,94,Thur,Dinner,No,483,7
83,158,Tues,Lunch,No,278,5
589,108,Wed,Lunch,No,533,8
648,568,Wed,Breakfast,No,434,7
503,355,Thur,Lunch,No,298,3
184,48,Wed,Breakfast,No,188,7
144,254,Thur,Dinner,No,584,7
448,555,Thur,Lunch,Yes,107,2
883,449,Tues,Lunch,No,593,5
473,158,Mon,Lunch,No,313,8
798,170,Wed,Dinner,No,595,9
725,403,Mon,Dinner,Yes,188,4
143,127,Tues,Dinner,No,736,5
503,79,Wed,Lunch,No,452,7
294,111,Mon,Dinner,No,711,9
711,231,Wed,Lunch,No,435,4
170,109,Tues,Breakfast,No,259,6
860,579,Mon,Lunch,No,447,3
696,121,Wed,Dinner,No,631,8
98,130,Fri,Dinner,No,633,8
755,56,Wed,Dinner,No,633,8
789,169,Mon,Breakfast,No,443,9
833,129,Fri,Lunch,No,354,7
409,167,Fri,Lunch,No,432,8
412,38,Wed,Dinner,No,425,8
367,56,Wed,Breakfast,Yes,130,9
829,36,Mon,Lunch,No,424,6
239,431,Tues,Lunch,No,503,4
866,158,Thur,Lunch,No,426,7
359,146,Mon,Dinner,No,827,7
420,160,Fri,Dinner,No,614,8
406,281,Mon,Lunch,No,435,5
735,110,Thur,Lunch,No,401,8
59,401,Mon,Lunch,No,484,4
39,113,Mon,Lunch,No,444,7
531,452,Fri,Lunch,Yes,156,2
889,67,Fri,Dinner,No,732,9
641,136,Fri,Dinner,No,502,7
313,261,Tues,Breakfast,No,446,6
219,477,Thur,Dinner,No,716,7
90,149,Thur,Dinner,No,564,7
30,564,Thur,Lunch,No,579,6
47,440,Wed,Dinner,Yes,127,3
706,535,Tues,Lunch,No,223,3
830,128,Wed,Lunch,No,378,5
182,168,Tues,Dinner,No,559,6
814,137,Tues,Breakfast,No,398,6
434,209,Wed,Lunch,No,298,4
77,151,Tues,Dinner,No,299,6
573,111,Mon,Lunch,No,275,7
13,202,Mon,Lunch,No,465,4
230,40,Fri,Dinner,No,405,9
12,229,Mon,Lunch,No,358,7
553,159,Thur,Lunch,No,323,5
342,342,Fri,Lunch,Yes,158,4
620,145,Wed,Breakfast,Yes,182,7
314,56,Fri,Dinner,No,758,8
112,156,Tues,Dinner,No,355,5
388,354,Tues,Lunch,No,536,4
293,80,Wed,Lunch,No,582,6
75,146,Mon,Dinner,No,331,8
221,174,Fri,Lunch,No,541,5
44,304,Tues,Lunch,No,391,5
582,117,Wed,Lunch,No,503,9
43,174,Thur,Dinner,No,758,8
230,150,Wed,Lunch,No,435,7
727,144,Tues,Dinner,No,414,4
865,387,Mon,Dinner,No,410,4
210,205,Fri,Dinner,No,338,5
828,162,Wed,Lunch,Yes,120,5
813,144,Wed,Lunch,No,245,7
109,160,Mon,Dinner,No,335,7
689,378,Thur,Lunch,No,275,4
144,151,Wed,Dinner,Yes,96,4
847,116,Thur,Lunch,No,221,6
256,72,Wed,Dinner,Yes,124,5
624,469,Fri,Lunch,No,458,3
240,85,Tues,Dinner,No,755,9
86,185,Fri,Lunch,No,467,5
491,124,Wed,Dinner,No,502,5
770,140,Thur,Lunch,Yes,109,7
804,141,Fri,Lunch,Yes,182,5
140,146,Tues,Lunch,No,527,8
393,318,Mon,Breakfast,No,331,6
314,89,Thur,Dinner,No,307,6
615,481,Wed,Lunch,No,465,5
762,172,Mon,Dinner,No,594,6
451,135,Tues,Dinner,No,459,8
808,84,Thur,Dinner,No,639,8
14,532,Tues,Dinner,No,599,4
651,174,Mon,Lunch,No,308,7
675,134,Tues,Lunch,No,509,6
694,177,Mon,Lunch,No,579,7
507,218,Tues,Lunch,No,365,4
212,159,Wed,Lunch,No,478,5
838,421,Wed,Lunch,No,235,6
679,157,Thur,Lunch,No,537,5
107,312,Wed,Dinner,Yes,195,5
387,119,Thur,Lunch,No,345,5
485,138,Thur,Lunch,No,397,7
782,147,Mon,Breakfast,No,337,6
842,269,Fri,Lunch,No,363,7
335,154,Fri,Dinner,No,286,8
496,442,Wed,Breakfast,No,281,6
155,222,Tues,Lunch,No,472,7
113,134,Fri,Lunch,Yes,92,4
45,123,Mon,Lunch,No,457,5
442,104,Thur,Breakfast,No,397,8
344,157,Thur,Dinner,No,568,6
727,148,Fri,Lunch,No,386,6
415,145,Fri,Lunch,No,233,6
645,359,Wed,Lunch,No,582,6
94,82,Thur,Lunch,No,392,5
614,546,Wed,Dinner,No,497,4
800,111,Wed,Dinner,No,638,6
114,50,Wed,Dinner,No,453,7
542,112,Mon,Breakfast,No,370,7
828,115,Mon,Lunch,No,241,7
67,509,Mon,Lunch,No,578,4
135,191,Wed,Lunch,No,524,7
311,58,Wed,Lunch,Yes,87,7
608,263,Mon,Dinner,No,308,6
871,259,Wed,Dinner,No,748,8
291,304,Mon,Lunch,No,422,5
131,178,Fri,Lunch,No,320,8
820,114,Fri,Dinner,No,560,8
333,112,Wed,Dinner,Yes,97,4
676,174,Thur,Breakfast,No,471,7
379,493,Wed,Lunch,No,583,7
629,53,Wed,Dinner,Yes,87,7
858,489,Mon,Lunch,No,411,3
287,79,Wed,Breakfast,No,259,9
241,55,Mon,Lunch,No,524,8
667,78,Mon,Dinner,No,311,8
625,141,Mon,Lunch,No,360,5
154,143,Wed,Lunch,No,409,7
287,130,Mon,Lunch,No,590,8
465,310,Thur,Lunch,No,494,5
27,141,Tues,Lunch,No,498,5
528,99,Tues,Dinner,No,706,6
75,105,Tues,Lunch,No,357,5
247,463,Mon,Lunch,No,246,5
548,80,Fri,Lunch,No,254,8
650,162,Wed,Lunch,No,381,4
591,170,Fri,Lunch,No,555,5
294,155,Tues,Lunch,No,338,6
430,182,Fri,Dinner,No,658,7
102,245,Fri,Lunch,No,346,6
871,165,Wed,Lunch,Yes,144,6
29,108,Thur,Lunch,No,590,6
268,147,Tues,Dinner,No,587,6
86,135,Fri,Dinner,No,755,7
272,125,Mon,Dinner,No,796,6
539,248,Tues,Dinner,No,367,7
532,463,Mon,Dinner,No,483,7
721,431,Fri,Lunch,No,335,4
176,365,Wed,Dinner,No,806,7
52,121,Tues,Lunch,No,335,8
134,73,Mon,Lunch,No,275,6
5,119,Wed,Dinner,No,701,9
574,151,Tues,Lunch,No,386,6
234,554,Tues,Lunch,No,506,4
378,167,Wed,Lunch,No,407,6
72,583,Tues,Lunch,No,312,3
720,131,Mon,Dinner,No,697,8
94,297,Thur,Lunch,No,491,4
194,113,Thur,Breakfast,No,300,7
647,254,Fri,Lunch,No,354,7
500,128,Tues,Lunch,No,426,5
12,112,Thur,Breakfast,No,257,8
548,106,Wed,Dinner,No,707,8
344,210,Thur,Dinner,No,311,6
464,166,Thur,Lunch,No,589,9
673,59,Wed,Lunch,No,404,8
508,167,Wed,Lunch,No,270,7
534,40,Mon,Dinner,No,612,6
194,64,Mon,Dinner,No,393,8
80,161,Thur,Lunch,Yes,102,7
306,546,Fri,Dinner,No,784,7
169,143,Mon,Dinner,No,369,7
889,587,Mon,Breakfast,No,414,6
876,88,Mon,Breakfast,Yes,114,8
648,186,Fri,Dinner,No,782,5
152,166,Tues,Breakfast,No,348,7
298,364,Mon,Lunch,Yes,186,6
873,280,Mon,Lunch,No,479,4
191,189,Wed,Lunch,No,385,5
555,91,Tues,Dinner,No,285,8
306,475,Fri,Lunch,No,442,6
633,160,Fri,Breakfast,No,288,7
376,44,Mon,Lunch,No,446,8
248,457,Mon,Dinner,No,672,7
880,156,Wed,Lunch,Yes,87,5
854,84,Mon,Lunch,No,273,5
867,547,Wed,Lunch,No,320,4
797,105,Mon,Dinner,No,788,7
423,540,Mon,Lunch,No,318,6
800,115,Fri,Lunch,No,397,6
692,167,Thur,Dinner,No,384,5
174,130,Tues,Dinner,No,620,6
201,91,Tues,Dinner,No,426,7
235,548,Mon,Breakfast,Yes,90,4
280,459,Fri,Dinner,No,472,3
160,203,Mon,Dinner,No,807,5
496,90,Mon,Lunch,No,482,6
886,361,Thur,Lunch,Yes,125,4
348,118,Wed,Lunch,No,441,6
616,86,Tues,Lunch,No,562,9
504,520,Wed,Lunch,No,552,4
552,51,Wed,Lunch,Yes,133,5
74,572,Mon,Dinner,No,712,4
492,333,Thur,Dinner,No,368,4
887,307,Tues,Lunch,No,567,7
864,505,Wed,Lunch,No,382,3
406,65,Thur,Breakfast,Yes,87,7
548,317,Fri,Lunch,No,223,6
617,184,Tues,Dinner,Yes,160,5
470,293,Mon,Lunch,Yes,181,5
588,161,Thur,Breakfast,Yes,167,7
319,124,Wed,Breakfast,No,195,6
438,577,Mon,Dinner,No,747,6
598,197,Fri,Lunch,No,595,5
767,264,Mon,Breakfast,No,367,7
348,159,Wed,Dinner,No,288,7
857,94,Thur,Lunch,No,285,6
820,169,Mon,Lunch,No,568,6
547,185,Wed,Lunch,No,257,4
430,186,Tues,Breakfast,Yes,170,8
108,353,Thur,Lunch,No,335,5
509,36,Tues,Breakfast,No,443,7
550,182,Fri,Dinner,No,687,9
421,80,Wed,Lunch,No,441,8
101,69,Thur,Dinner,No,785,6
281,292,Fri,Lunch,No,505,8
665,494,Fri,Breakfast,No,207,5
137,592,Wed,Lunch,No,554,5
628,57,Wed,Lunch,No,463,6
463,206,Tues,Lunch,Yes,173,7
153,141,Tues,Dinner,No,389,7
126,196,Tues,Lunch,No,581,8
794,192,Thur,Lunch,No,561,6
863,139,Fri,Lunch,No,477,7
302,94,Mon,Lunch,No,471,8
247,58,Wed,Dinner,No,655,8
186,146,Thur,Dinner,No,601,5
613,179,Tues,Breakfast,Yes,100,5
145,594,Wed,Dinner,No,387,4
472,123,Mon,Dinner,No,807,8
199,112,Tues,Lunch,No,416,7
392,163,Fri,Lunch,No,280,4
766,590,Mon,Lunch,No,555,5
250,125,Mon,Dinner,No,804,7
194,85,Wed,Dinner,No,436,7
767,105,Fri,Lunch,No,439,5
114,100,Mon,Lunch,Yes,190,6
58,282,Fri,Lunch,Yes,169,7
704,107,Fri,Lunch,No,426,7
232,191,Tues,Dinner,No,348,6
168,178,Thur,Lunch,No,222,8
796,210,Wed,Dinner,No,610,8
405,472,Thur,Dinner,Yes,122,4
119,134,Mon,Dinner,Yes,166,7
534,116,Wed,Dinner,No,823,9
180,171,Mon,Dinner,No,416,6
203,129,Mon,Breakfast,No,472,7
679,169,Tues,Dinner,No,351,8
871,392,Fri,Lunch,No,466,6
498,122,Fri,Lunch,No,487,5
408,102,Mon,Lunch,Yes,139,4
284,279,Wed,Lunch,No,533,7
206,137,Wed,Dinner,No,669,7
696,145,Tues,Breakfast,No,274,6
379,114,Mon,Dinner,No,431,7
380,184,Wed,Lunch,No,242,6
668,36,Fri,Lunch,No,577,7
199,137,Wed,Lunch,No,476,6
520,62,Thur,Lunch,No,272,5
185,139,Wed,Breakfast,No,292,7
677,116,Mon,Breakfast,No,441,7
421,589,Wed,Dinner,No,824,4
827,141,Fri,Lunch,Yes,158,6
246,172,Wed,Dinner,No,765,8
420,154,Tues,Dinner,No,548,8
342,130,Wed,Dinner,No,598,7
196,63,Tues,Lunch,No,276,6
521,233,Thur,Lunch,No,570,6
829,156,Tues,Dinner,No,341,8
832,203,Tues,Breakfast,No,442,6
191,142,Fri,Dinner,No,765,8
142,237,Wed,Lunch,No,383,4
548,162,Mon,Dinner,No,544,7
616,373,Wed,Dinner,No,515,7
212,318,Tues,Lunch,No,479,7
179,30,Tues,Lunch,No,589,8
235,97,Fri,Lunch,No,247,7
138,294,Fri,Dinner,No,734,6
515,328,Fri,Lunch,Yes,143,5
328,121,Fri,Dinner,No,428,5
255,161,Thur,Dinner,No,552,7
637,144,Mon,Dinner,No,370,6
430,446,Tues,Dinner,No,549,6
328,116,Wed,Dinner,No,562,5
495,83,Fri,Breakfast,Yes,171,7
753,331,Thur,Breakfast,Yes,126,5
883,88,Tues,Lunch,No,247,7
782,232,Tues,Lunch,Yes,194,4
146,411,Tues,Dinner,No,712,7
402,160,Mon,Dinner,No,794,6
426,126,Tues,Dinner,No,509,6
131,152,Thur,Breakfast,No,469,9
652,168,Thur,Lunch,No,478,8
839,73,Fri,Lunch,No,225,5
637,100,Mon,Breakfast,No,343,8
164,577,Fri,Lunch,No,534,4
514,367,Mon,Dinner,No,327,6
689,153,Tues,Dinner,No,628,6
428,115,Mon,Lunch,No,504,7
748,125,Thur,Lunch,No,512,8
190,152,Wed,Dinner,No,467,7
741,115,Wed,Breakfast,Yes,170,7
597,241,Fri,Dinner,No,710,6
740,99,Mon,Lunch,Yes,142,4
427,94,Mon,Dinner,Yes,97,7
393,367,Fri,Lunch,No,381,5
841,289,Fri,Lunch,No,226,6
885,494,Thur,Lunch,Yes,107,3
122,288,Tues,Dinner,No,665,8
470,129,Fri,Dinner,No,692,6
531,127,Mon,Breakfast,Yes,92,5
703,321,Thur,Breakfast,No,225,5
180,258,Fri,Dinner,No,652,7
207,251,Thur,Lunch,No,595,8
557,153,Tues,Lunch,No,276,8
497,125,Wed,Breakfast,Yes,95,6
561,148,Wed,Dinner,No,369,6
351,140,Wed,Lunch,No,301,6
879,483,Wed,Breakfast,No,208,7
45,185,Wed,Breakfast,No,376,7
593,492,Fri,Lunch,No,401,4
628,71,Mon,Dinner,No,747,6
607,31,Tues,Lunch,No,226,8
645,188,Wed,Dinner,Yes,125,5
202,231,Thur,Dinner,No,697,8
463,175,Tues,Dinner,No,298,6
455,482,Mon,Dinner,No,665,6
43,51,Thur,Lunch,Yes,128,8
8,200,Thur,Lunch,Yes,100,6
158,130,Wed,Breakfast,No,315,8
257,487,Tues,Lunch,No,589,4
248,194,Thur,Lunch,No,370,6
818,256,Thur,Dinner,No,695,8
606,146,Tues,Lunch,No,561,6
796,86,Thur,Lunch,No,445,7
343,417,Wed,Lunch,No,226,3
97,103,Thur,Dinner,No,556,7
319,259,Mon,Dinner,No,686,6
691,159,Thur,Lunch,No,478,5
870,435,Thur,Lunch,No,343,4
125,204,Mon,Lunch,No,457,7
574,158,Wed,Breakfast,Yes,113,5
61,481,Tues,Dinner,No,648,3
651,367,Mon,Dinner,Yes,136,3
364,356,Wed,Breakfast,No,475,8
518,46,Mon,Lunch,No,525,7
244,244,Mon,Dinner,No,423,6
181,112,Tues,Lunch,No,360,8
94,38,Wed,Dinner,No,706,6
837,220,Mon,Breakfast,No,490,7
535,385,Thur,Dinner,No,579,7
129,129,Fri,Lunch,No,409,7
390,240,Tues,Lunch,No,331,4
419,38,Tues,Dinner,No,464,9
624,209,Mon,Lunch,No,247,6
32,190,Wed,Breakfast,No,403,8
892,38,Mon,Dinner,No,353,8
553,47,Mon,Lunch,No,392,9
367,504,Wed,Lunch,No,459,3
588,117,Wed,Dinner,No,319,8
322,391,Thur,Dinner,No,341,5
548,36,Tues,Lunch,No,588,8
299,547,Tues,Dinner,No,386,5
219,163,Fri,Lunch,Yes,193,4
221,173,Fri,Lunch,No,326,4
244,261,Mon,Lunch,No,467,7
447,165,Tues,Dinner,No,744,8
743,84,Tues,Lunch,No,427,5
464,33,Mon,Lunch,No,358,7
63,482,Thur,Lunch,No,248,6
664,103,Thur,Lunch,No,592,6
875,134,Thur,Dinner,No,768,9
668,125,Tues,Breakfast,Yes,164,7
727,358,Mon,Dinner,No,372,3
767,411,Tues,Lunch,No,527,6
127,46,Mon,Lunch,No,520,7
346,55,Thur,Lunch,No,242,5
711,85,Mon,Dinner,No,763,8
554,546,Thur,Dinner,No,754,5
628,159,Tues,Dinner,No,555,9
442,42,Wed,Lunch,No,435,8
250,155,Mon,Breakfast,No,459,7
778,92,Fri,Dinner,No,409,6
277,446,Tues,Dinner,Yes,157,6
245,144,Wed,Lunch,No,544,6
830,83,Thur,Lunch,Yes,98,5
531,108,Tues,Breakfast,No,487,8
58,178,Fri,Lunch,No,290,7
168,165,Thur,Lunch,No,506,6
389,37,Mon,Lunch,No,440,8
222,233,Fri,Lunch,No,354,7
82,130,Tues,Lunch,No,396,7
8,397,Mon,Lunch,No,344,6
698,116,Fri,Breakfast,No,362,7
90,160,Mon,Lunch,No,363,8
826,92,Fri,Lunch,Yes,168,5
521,139,Mon,Lunch,No,312,8
685,125,Mon,Lunch,No,384,6
78,393,Mon,Lunch,Yes,152,6
214,261,Fri,Lunch,No,262,5
77,90,Thur,Breakfast,No,255,7
414,277,Fri,Breakfast,No,242,7
723,130,Thur,Lunch,No,553,8
419,67,Tues,Lunch,No,266,6
860,231,Thur,Lunch,No,512,5
222,532,Thur,Lunch,No,556,3
94,372,Wed,Breakfast,No,494,5
207,122,Wed,Lunch,No,439,6
353,74,Tues,Lunch,No,434,7
508,142,Mon,Lunch,No,458,5
573,77,Thur,Breakfast,No,183,6
777,46,Tues,Breakfast,Yes,92,5
694,91,Tues,Lunch,Yes,187,7
624,504,Mon,Dinner,Yes,134,5
344,171,Tues,Dinner,No,450,5
122,338,Fri,Lunch,No,539,6
410,301,Fri,Lunch,No,257,4
262,286,Fri,Lunch,No,480,7
43,132,Tues,Dinner,No,778,7
191,106,Mon,Breakfast,No,395,7
840,378,Thur,Dinner,No,736,7
716,163,Wed,Dinner,No,527,7
780,208,Wed,Dinner,No,789,8
92,158,Tues,Dinner,No,528,5
818,73,Tues,Dinner,No,719,7
88,476,Wed,Lunch,No,252,3
188,72,Fri,Dinner,No,444,8
510,76,Thur,Dinner,No,486,7
314,372,Wed,Dinner,No,802,7
709,327,Tues,Lunch,Yes,89,5
416,33,Wed,Dinner,No,360,7
149,128,Mon,Dinner,Yes,140,7
412,137,Mon,Lunch,No,571,6
95,39,Wed,Lunch,No,220,7
64,218,Fri,Dinner,No,720,6
517,470,Thur,Dinner,Yes,187,4
201,182,Fri,Lunch,No,538,5
460,108,Wed,Lunch,No,443,7
520,152,Tues,Lunch,No,331,5
622,157,Wed,Lunch,No,288,6
132,154,Mon,Lunch,Yes,187,7
540,132,Tues,Breakfast,No,345,8
638,174,Tues,Lunch,Yes,92,6
577,468,Thur,Dinner,No,423,5
58,45,Mon,Dinner,No,811,7
166,138,Wed,Lunch,No,303,8
759,450,Thur,Lunch,No,379,6
702,111,Fri,Dinner,No,452,8
796,302,Wed,Dinner,No,681,5
615,154,Wed,Dinner,No,645,6
435,383,Thur,Lunch,No,411,4
725,105,Tues,Lunch,No,252,4
672,86,Tues,Dinner,No,825,6
64,150,Mon,Lunch,Yes,135,5
490,187,Mon,Dinner,No,404,6
378,276,Mon,Lunch,No,393,4
732,96,Wed,Dinner,No,411,5
163,37,Tues,Lunch,No,462,5
310,228,Mon,Dinner,No,567,7
252,34,Fri,Dinner,No,789,9
502,360,Mon,Lunch,No,292,4
140,145,Tues,Breakfast,No,445,9
558,116,Mon,Dinner,No,425,7
665,135,Thur,Breakfast,No,361,7
587,445,Tues,Lunch,No,306,6
116,141,Fri,Dinner,No,442,6
776,39,Fri,Dinner,No,584,6
703,435,Thur,Lunch,No,274,6
219,466,Tues,Lunch,No,385,3
57,133,Mon,Breakfast,No,280,7
574,146,Wed,Dinner,No,662,6
620,56,Wed,Lunch,No,524,7
835,151,Tues,Lunch,Yes,192,7
558,183,Mon,Lunch,No,589,8
394,196,Thur,Lunch,No,343,5
264,60,Wed,Lunch,Yes,174,4
775,159,Thur,Dinner,No,609,6
346,81,Thur,Lunch,No,479,9
35,576,Mon,Dinner,No,508,5
316,115,Tues,Lunch,No,426,7
378,283,Fri,Lunch,No,447,5
612,61,Mon,Lunch,No,454,7
333,415,Thur,Lunch,No,419,5
453,500,Tues,Breakfast,No,362,6
690,535,Fri,Lunch,No,260,3
839,143,Mon,Dinner,No,711,7
157,455,Fri,Lunch,No,433,4
362,515,Thur,Dinner,No,784,3
825,143,Thur,Lunch,No,406,6
586,343,Tues,Dinner,Yes,145,6
856,212,Wed,Lunch,No,517,6
400,193,Wed,Lunch,No,561,8
329,249,Wed,Dinner,No,533,6
869,167,Mon,Dinner,No,407,7
654,54,Tues,Dinner,No,768,8
628,79,Mon,Lunch,No,273,5
96,53,Thur,Lunch,No,376,9
186,597,Thur,Lunch,No,525,2
750,113,Wed,Breakfast,Yes,195,8
452,129,Wed,Breakfast,No,273,6
763,286,Wed,Lunch,No,406,5
572,113,Fri,Lunch,No,355,7
584,140,Thur,Lunch,Yes,116,5
641,154,Fri,Dinner,No,411,6
791,99,Wed,Dinner,No,379,7
79,110,Thur,Lunch,Yes,104,7
402,172,Fri,Lunch,No,388,6
855,117,Mon,Lunch,Yes,171,6
353,118,Mon,Lunch,No,576,6
25,530,Tues,Dinner,No,393,6
279,142,Fri,Lunch,Yes,193,5
487,517,Thur,Lunch,No,526,4
524,281,Tues,Dinner,No,754,6
586,419,Mon,Lunch,No,487,5
534,266,Fri,Dinner,No,773,5
158,245,Tues,Dinner,No,806,5
21,262,Mon,Lunch,No,313,6
133,164,Tues,Lunch,No,304,5
111,86,Mon,Lunch,No,370,7
683,492,Thur,Dinner,No,376,6
570,106,Mon,Lunch,No,468,5
455,106,Mon,Breakfast,No,260,8
581,169,Thur,Dinner,No,341,5
336,109,Wed,Dinner,No,372,7
48,286,Tues,Breakfast,No,241,5
136,479,Mon,Lunch,No,424,5
386,41,Wed,Breakfast,Yes,120,8
161,291,Thur,Lunch,No,433,6
618,308,Fri,Lunch,No,429,7
27,156,Mon,Breakfast,No,309,6
718,264,Wed,Lunch,No,362,5
516,498,Wed,Breakfast,No,261,6
140,52,Thur,Breakfast,No,292,9
218,151,Wed,Dinner,No,439,5
481,338,Thur,Lunch,No,582,5
641,194,Mon,Lunch,No,386,7
402,245,Fri,Lunch,No,434,7
806,317,Tues,Dinner,No,812,5
842,155,Wed,Lunch,No,468,5
493,542,Mon,Dinner,No,784,4
249,303,Wed,Lunch,No,547,7
26,73,Thur,Lunch,No,583,7
76,362,Mon,Lunch,No,534,6
669,258,Thur,Lunch,No,431,5
500,318,Thur,Dinner,No,505,6
606,125,Mon,Dinner,No,647,6
125,148,Wed,Lunch,No,352,6
589,104,Fri,Lunch,No,578,5
248,250,Fri,Dinner,No,618,7
180,201,Fri,Lunch,Yes,158,6
175,213,Mon,Lunch,No,332,7
400,147,Fri,Dinner,No,642,5
247,352,Fri,Dinner,No,746,6
833,106,Wed,Lunch,No,493,8
282,230,Thur,Dinner,No,385,4
512,478,Wed,Dinner,No,347,3
493,108,Wed,Lunch,No,252,6
810,504,Wed,Dinner,No,311,4
598,70,Mon,Dinner,No,317,7
390,96,Mon,Dinner,No,373,8
383,159,Wed,Lunch,No,376,6
282,81,Wed,Dinner,No,704,6
657,374,Mon,Lunch,No,444,5
750,587,Tues,Lunch,No,221,4
605,378,Thur,Dinner,No,713,8
219,164,Tues,Dinner,No,504,8
129,526,Thur,Dinner,Yes,116,3
300,60,Fri,Dinner,No,359,7
368,207,Thur,Dinner,No,792,7
49,37,Mon,Lunch,Yes,114,5
476,197,Wed,Breakfast,No,333,7
699,370,Fri,Dinner,No,718,8
619,157,Thur,Lunch,No,460,8
792,126,Wed,Breakfast,No,235,6
40,268,Mon,Lunch,No,324,4
501,144,Thur,Dinner,No,426,7
174,205,Tues,Dinner,No,633,6
344,519,Fri,Breakfast,No,266,5
63,127,Wed,Lunch,No,219,5
748,95,Tues,Lunch,No,414,6
488,192,Thur,Dinner,No,486,5
67,486,Fri,Lunch,No,548,3
531,209,Fri,Dinner,No,625,8
471,146,Tues,Lunch,No,587,7
358,271,Wed,Lunch,No,399,4
245,111,Tues,Lunch,No,567,6
19,123,Thur,Dinner,No,463,8
678,455,Mon,Lunch,No,262,3
308,180,Tues,Breakfast,No,318,8
825,149,Wed,Lunch,No,235,5
457,384,Tues,Breakfast,No,455,6
481,132,Thur,Dinner,Yes,118,4
660,355,Fri,Lunch,No,552,6
725,517,Mon,Lunch,No,255,5
49,149,Wed,Lunch,No,354,5
837,124,Tues,Lunch,No,381,6
110,154,Tues,Dinner,No,297,7
692,235,Fri,Breakfast,Yes,101,4
40,89,Mon,Breakfast,No,355,7
823,153,Wed,Lunch,Yes,185,7
792,174,Tues,Lunch,Yes,161,4
99,179,Tues,Breakfast,No,367,9
860,556,Fri,Lunch,No,234,3
169,337,Thur,Dinner,No,419,7
